product_id,category,description,sales,profit,monthly_demand,price,description
FUR-TA-10001889,Furniture,Bush Advantage Collection Racetrack Conference Table,9544.725,-1934.3976,19.0,2386.18125,Bush Advantage Collection Racetrack Conference Table
FUR-TA-10001932,Furniture,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",5098.176,-404.00640000000004,18.0,2549.088,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table"
FUR-TA-10001950,Furniture,Balt Solid Wood Round Tables,6518.754,-1201.0581,14.0,2172.918,Balt Solid Wood Round Tables
FUR-TA-10002041,Furniture,"Bevis Round Conference Table Top, X-Base",2671.421,-519.941,7.0,1335.7105,"Bevis Round Conference Table Top, X-Base"
FUR-TA-10002228,Furniture,"Bevis Traditional Conference Table Top, Plinth Base",2033.496,-456.7032,11.0,677.832,"Bevis Traditional Conference Table Top, Plinth Base"
FUR-TA-10002356,Furniture,Bevis Boat-Shaped Conference Table,2542.467,-445.587,16.0,1271.2335,Bevis Boat-Shaped Conference Table
FUR-TA-10002530,Furniture,"Iceberg OfficeWorks 42"" Round Tables",3457.442,-392.54799999999994,14.0,3457.442,"Iceberg OfficeWorks 42"" Round Tables"
FUR-TA-10002533,Furniture,BPI Conference Tables,2241.8675,-795.9725,13.0,560.466875,BPI Conference Tables
FUR-TA-10002607,Furniture,KI Conference Tables,2140.878,-479.2164,8.0,1070.439,KI Conference Tables
FUR-TA-10002622,Furniture,"Bush Andora Conference Table, Maple/Graphite Gray Finish",1436.232,-143.6232,16.0,478.74399999999997,"Bush Andora Conference Table, Maple/Graphite Gray Finish"
FUR-TA-10002645,Furniture,Hon Rectangular Conference Tables,3481.515,-295.815,5.0,870.37875,Hon Rectangular Conference Tables
FUR-TA-10002774,Furniture,Laminate Occasional Tables,2096.168,-206.5342,6.0,524.042,Laminate Occasional Tables
FUR-TA-10002855,Furniture,Bevis Round Conference Table Top & Single Column Base,2297.538,100.97460000000001,5.0,765.846,Bevis Round Conference Table Top & Single Column Base
FUR-TA-10002903,Furniture,"Bevis Round Bullnose 29"" High Table Top",4544.925,-192.18540000000002,18.0,2272.4625,"Bevis Round Bullnose 29"" High Table Top"
FUR-TA-10002958,Furniture,"Bevis Oval Conference Table, Walnut",6942.068,-856.0144,16.0,6942.068,"Bevis Oval Conference Table, Walnut"
FUR-TA-10003008,Furniture,"Lesro Round Back Collection Coffee Table, End Table",2847.7799999999997,-328.59,9.0,2847.7799999999997,"Lesro Round Back Collection Coffee Table, End Table"
FUR-TA-10003238,Furniture,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",4297.644,-611.5877999999999,9.0,2148.822,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables"
FUR-TA-10003392,Furniture,Global Adaptabilities Conference Tables,3540.348,354.0348,15.0,885.087,Global Adaptabilities Conference Tables
FUR-TA-10003469,Furniture,Balt Split Level Computer Training Table,1040.625,-357.97499999999997,11.0,260.15625,Balt Split Level Computer Training Table
FUR-TA-10003473,Furniture,Bretford Rectangular Conference Table Tops,12995.2915,-327.2331,13.0,3248.822875,Bretford Rectangular Conference Table Tops
FUR-TA-10003569,Furniture,Bretford CR8500 Series Meeting Room Furniture,6776.562000000001,461.127,13.0,1694.1405000000002,Bretford CR8500 Series Meeting Room Furniture
FUR-TA-10003715,Furniture,Hon 2111 Invitation Series Corner Table,3140.55,-401.9904,7.0,1570.275,Hon 2111 Invitation Series Corner Table
FUR-TA-10003748,Furniture,Bevis 36 x 72 Conference Tables,4332.252,448.164,7.0,1083.063,Bevis 36 x 72 Conference Tables
FUR-TA-10003837,Furniture,Anderson Hickey Conga Table Tops & Accessories,51.782,-17.514499999999998,7.0,17.260666666666665,Anderson Hickey Conga Table Tops & Accessories
FUR-TA-10003954,Furniture,Hon 94000 Series Round Tables,7404.5,-681.2139999999999,8.0,1851.125,Hon 94000 Series Round Tables
FUR-TA-10004086,Furniture,KI Adjustable-Height Table,1788.384,-22.354800000000004,12.0,1788.384,KI Adjustable-Height Table
FUR-TA-10004147,Furniture,Hon 4060 Series Tables,1231.56,96.2856,10.0,307.89,Hon 4060 Series Tables
FUR-TA-10004152,Furniture,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",1088.64,-104.832,12.0,544.32,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"
FUR-TA-10004154,Furniture,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",4446.175,-1147.4,5.0,4446.175,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer"
FUR-TA-10004175,Furniture,"Hon 30"" x 60"" Table with Locking Drawer",1296.028,-177.3512,12.0,648.014,"Hon 30"" x 60"" Table with Locking Drawer"
FUR-TA-10004256,Furniture,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,5634.9,-964.194,8.0,2817.45,Bretford Just In Time Height-Adjustable Multi-Task Work Tables
FUR-TA-10004289,Furniture,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1706.25,-1148.4375,15.0,1706.25,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables
FUR-TA-10004442,Furniture,Riverside Furniture Stanwyck Manor Table Series,917.9200000000001,-415.9325,5.0,458.96000000000004,Riverside Furniture Stanwyck Manor Table Series
FUR-TA-10004534,Furniture,Bevis 44 x 96 Conference Tables,3253.2200000000003,-164.72000000000003,12.0,1626.6100000000001,Bevis 44 x 96 Conference Tables
FUR-TA-10004575,Furniture,Hon 5100 Series Wood Tables,5965.09,-238.60360000000003,8.0,1491.2725,Hon 5100 Series Wood Tables
FUR-TA-10004607,Furniture,Hon 2111 Invitation Series Straight Table,2040.054,-115.30739999999999,10.0,680.018,Hon 2111 Invitation Series Straight Table
FUR-TA-10004619,Furniture,Hon Non-Folding Utility Tables,3775.647,541.654,12.0,1887.8235,Hon Non-Folding Utility Tables
FUR-TA-10004767,Furniture,Safco Drafting Table,638.8199999999999,34.0704,8.0,319.40999999999997,Safco Drafting Table
FUR-TA-10004915,Furniture,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",5801.816,-66.82720000000002,18.0,2900.908,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"
OFF-AP-10000026,Office Supplies,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,1243.788,74.99310000000001,7.0,310.947,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection
OFF-AP-10000027,Office Supplies,Hoover Commercial SteamVac,168.392,35.308,18.0,56.13066666666666,Hoover Commercial SteamVac
OFF-AP-10000055,Office Supplies,Belkin F9S820V06 8 Outlet Surge,266.336,-120.17599999999999,13.0,266.336,Belkin F9S820V06 8 Outlet Surge
OFF-AP-10000124,Office Supplies,Acco 6 Outlet Guardian Basic Surge Suppressor,38.272,-3.6608,7.0,9.568,Acco 6 Outlet Guardian Basic Surge Suppressor
OFF-AP-10000159,Office Supplies,Belkin F9M820V08 8 Outlet Surge,558.74,101.003,13.0,139.685,Belkin F9M820V08 8 Outlet Surge
OFF-AP-10000179,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,1320.166,417.0244,17.0,440.0553333333333,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room
OFF-AP-10000240,Office Supplies,Belkin F9G930V10-GRY 9 Outlet Surge,770.112,162.57920000000001,6.0,256.704,Belkin F9G930V10-GRY 9 Outlet Surge
OFF-AP-10000252,Office Supplies,Harmony HEPA Quiet Air Purifiers,128.7,37.44,18.0,32.175,Harmony HEPA Quiet Air Purifiers
OFF-AP-10000275,Office Supplies,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",5906.52,1653.8256000000001,6.0,5906.52,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
OFF-AP-10000326,Office Supplies,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,17.766,6.0,39.48,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection
OFF-AP-10000358,Office Supplies,Fellowes Basic Home/Office Series Surge Protectors,436.12800000000004,58.2802,10.0,145.376,Fellowes Basic Home/Office Series Surge Protectors
OFF-AP-10000390,Office Supplies,Euro Pro Shark Stick Mini Vacuum,170.744,-325.6332,7.0,170.744,Euro Pro Shark Stick Mini Vacuum
OFF-AP-10000576,Office Supplies,"Belkin 325VA UPS Surge Protector, 6'",1379.172,199.61700000000002,17.0,459.724,"Belkin 325VA UPS Surge Protector, 6'"
OFF-AP-10000576,Office Supplies,Belkin 7 Outlet SurgeMaster II,631.68,176.8704,13.0,631.68,Belkin 7 Outlet SurgeMaster II
OFF-AP-10000595,Office Supplies,Disposable Triple-Filter Dust Bags,43.7,11.362,8.0,21.85,Disposable Triple-Filter Dust Bags
OFF-AP-10000692,Office Supplies,Fellowes Mighty 8 Compact Surge Protector,344.59000000000003,67.2964,5.0,114.86333333333334,Fellowes Mighty 8 Compact Surge Protector
OFF-AP-10000696,Office Supplies,Holmes Odor Grabber,357.616,67.774,8.0,119.20533333333333,Holmes Odor Grabber
OFF-AP-10000804,Office Supplies,Hoover Portapower Portable Vacuum,61.824,1.3439999999999994,5.0,15.456,Hoover Portapower Portable Vacuum
OFF-AP-10000828,Office Supplies,Avanti 4.4 Cu. Ft. Refrigerator,3511.012,383.6776,18.0,1170.3373333333334,Avanti 4.4 Cu. Ft. Refrigerator
OFF-AP-10000891,Office Supplies,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2491.28,563.816,9.0,830.4266666666667,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center
OFF-AP-10000938,Office Supplies,Avanti 1.7 Cu. Ft. Refrigerator,2221.56,476.6256,8.0,1110.78,Avanti 1.7 Cu. Ft. Refrigerator
OFF-AP-10001005,Office Supplies,Honeywell Quietcare HEPA Air Cleaner,1761.76,549.7635,12.0,587.2533333333333,Honeywell Quietcare HEPA Air Cleaner
OFF-AP-10001058,Office Supplies,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,4476.96,956.9502,12.0,2238.48,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
OFF-AP-10001124,Office Supplies,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,168.4384,11.0,323.92,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection
OFF-AP-10001154,Office Supplies,Bionaire Personal Warm Mist Humidifier/Vaporizer,515.79,201.1581,7.0,257.895,Bionaire Personal Warm Mist Humidifier/Vaporizer
OFF-AP-10001205,Office Supplies,Belkin 5 Outlet SurgeMaster Power Centers,1776.048,207.024,5.0,888.024,Belkin 5 Outlet SurgeMaster Power Centers
OFF-AP-10001242,Office Supplies,APC 7 Outlet Network SurgeArrest Surge Protector,1207.2,80.47999999999998,5.0,1207.2,APC 7 Outlet Network SurgeArrest Surge Protector
OFF-AP-10001271,Office Supplies,Eureka The Boss Cordless Rechargeable Stick Vac,948.228,241.1354,16.0,237.057,Eureka The Boss Cordless Rechargeable Stick Vac
OFF-AP-10001293,Office Supplies,Belkin 8 Outlet Surge Protector,1073.676,188.508,15.0,1073.676,Belkin 8 Outlet Surge Protector
OFF-AP-10001303,Office Supplies,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",147.26,48.754999999999995,7.0,49.086666666666666,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter"
OFF-AP-10001366,Office Supplies,Staple holder,186.66,50.398199999999996,10.0,186.66,Staple holder
OFF-AP-10001391,Office Supplies,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,812.1600000000001,235.52639999999997,11.0,812.1600000000001,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center
OFF-AP-10001394,Office Supplies,Harmony Air Purifier,1946.7,374.22,10.0,648.9,Harmony Air Purifier
OFF-AP-10001469,Office Supplies,Fellowes 8 Outlet Superior Workstation Surge Protector,759.1220000000001,166.84,18.0,253.04066666666668,Fellowes 8 Outlet Superior Workstation Surge Protector
OFF-AP-10001492,Office Supplies,"Acco Six-Outlet Power Strip, 4' Cord Length",343.076,81.5452,18.0,114.35866666666668,"Acco Six-Outlet Power Strip, 4' Cord Length"
OFF-AP-10001563,Office Supplies,Belkin Premiere Surge Master II 8-outlet surge protector,952.168,55.38120000000001,10.0,952.168,Belkin Premiere Surge Master II 8-outlet surge protector
OFF-AP-10001564,Office Supplies,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,1023.3520000000001,-9.303200000000004,10.0,1023.3520000000001,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup
OFF-AP-10001626,Office Supplies,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",50.57,1.6338000000000008,17.0,16.856666666666666,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
OFF-AP-10001634,Office Supplies,Hoover Commercial Lightweight Upright Vacuum,18.096,-2.5056000000000003,7.0,4.524,Hoover Commercial Lightweight Upright Vacuum
OFF-AP-10001947,Office Supplies,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,289.456,-113.76719999999999,10.0,72.364,Acco 6 Outlet Guardian Premium Plus Surge Suppressor
OFF-AP-10001962,Office Supplies,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,229.88600000000002,53.696,12.0,114.94300000000001,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
OFF-AP-10002082,Office Supplies,Holmes HEPA Air Purifier,239.58,41.382,15.0,79.86,Holmes HEPA Air Purifier
OFF-AP-10002118,Office Supplies,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",2706.08,578.6848,15.0,1353.04,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"
OFF-AP-10002191,Office Supplies,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,737.754,89.97,6.0,184.4385,Belkin 8 Outlet SurgeMaster II Gold Surge Protector
OFF-AP-10002203,Office Supplies,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,-4.466,9.0,0.812,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac
OFF-AP-10002222,Office Supplies,Staple holder,107.508,25.229699999999998,18.0,35.836,Staple holder
OFF-AP-10002287,Office Supplies,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",83.904,12.7604,5.0,27.968,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags"
OFF-AP-10002311,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",1383.0810000000001,381.2074,16.0,461.02700000000004,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"
OFF-AP-10002350,Office Supplies,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,516.216,122.8368,19.0,516.216,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
OFF-AP-10002403,Office Supplies,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,448.902,-7.041599999999996,5.0,224.451,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors
OFF-AP-10002439,Office Supplies,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,823.2520000000001,-17.03280000000001,9.0,205.81300000000002,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge
OFF-AP-10002457,Office Supplies,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",1674.4,146.51000000000002,16.0,418.6,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red"
OFF-AP-10002472,Office Supplies,3M Office Air Cleaner,259.8,90.93,17.0,64.95,3M Office Air Cleaner
OFF-AP-10002495,Office Supplies,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",452.96500000000003,105.48499999999999,7.0,452.96500000000003,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets"
OFF-AP-10002518,Office Supplies,Kensington 7 Outlet MasterPiece Power Center,2883.276,229.59420000000003,8.0,2883.276,Kensington 7 Outlet MasterPiece Power Center
OFF-AP-10002534,Office Supplies,3.6 Cubic Foot Counter Height Office Refrigerator,2946.2,-872.0751999999999,7.0,982.0666666666666,3.6 Cubic Foot Counter Height Office Refrigerator
OFF-AP-10002578,Office Supplies,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",929.48,169.2632,5.0,232.37,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
OFF-AP-10002651,Office Supplies,Hoover Upright Vacuum With Dirt Cup,6832.908,460.35269999999986,5.0,6832.908,Hoover Upright Vacuum With Dirt Cup
OFF-AP-10002670,Office Supplies,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,277.92,83.376,16.0,92.64,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors
OFF-AP-10002684,Office Supplies,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",3039.5,401.21400000000006,16.0,759.875,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"
OFF-AP-10002734,Office Supplies,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675.12,290.3016,18.0,337.56,Holmes Harmony HEPA Air Purifier for 17 x 20 Room
OFF-AP-10002765,Office Supplies,Fellowes Advanced Computer Series Surge Protectors,386.75399999999996,100.662,17.0,128.91799999999998,Fellowes Advanced Computer Series Surge Protectors
OFF-AP-10002867,Office Supplies,Fellowes Command Center 5-outlet power strip,664.832,-78.016,18.0,664.832,Fellowes Command Center 5-outlet power strip
OFF-AP-10002892,Office Supplies,Belkin F5C206VTEL 6 Outlet Surge,464.196,110.304,9.0,464.196,Belkin F5C206VTEL 6 Outlet Surge
OFF-AP-10002906,Office Supplies,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,9.768,0.4439999999999999,10.0,3.2560000000000002,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum
OFF-AP-10002945,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,11304.44,3247.02,7.0,3768.146666666667,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room
OFF-AP-10002998,Office Supplies,Holmes 99% HEPA Air Purifier,333.564,86.8566,16.0,333.564,Holmes 99% HEPA Air Purifier
OFF-AP-10003040,Office Supplies,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,665.6759999999999,43.706,13.0,332.83799999999997,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection
OFF-AP-10003057,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,3855.1800000000003,1503.5202,9.0,963.7950000000001,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room
OFF-AP-10003099,Office Supplies,"Eureka Hand Vacuum, Bagless",197.72,55.3616,12.0,98.86,"Eureka Hand Vacuum, Bagless"
OFF-AP-10003217,Office Supplies,Eureka Sanitaire  Commercial Upright,1524.5320000000002,53.0272,17.0,508.17733333333337,Eureka Sanitaire  Commercial Upright
OFF-AP-10003266,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",151.062,47.9844,5.0,75.531,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room"
OFF-AP-10003278,Office Supplies,Belkin 7-Outlet SurgeMaster Home Series,106.172,2.794,18.0,106.172,Belkin 7-Outlet SurgeMaster Home Series
OFF-AP-10003281,Office Supplies,Acco 6 Outlet Guardian Standard Surge Suppressor,149.916,22.971,9.0,49.972,Acco 6 Outlet Guardian Standard Surge Suppressor
OFF-AP-10003287,Office Supplies,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,937.848,130.4832,19.0,234.462,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
OFF-AP-10003590,Office Supplies,Hoover WindTunnel Plus Canister Vacuum,3051.3,697.44,7.0,3051.3,Hoover WindTunnel Plus Canister Vacuum
OFF-AP-10003622,Office Supplies,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",87.75,20.8325,16.0,87.75,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack"
OFF-AP-10003779,Office Supplies,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,1473.108,311.22,5.0,368.277,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection
OFF-AP-10003842,Office Supplies,Euro-Pro Shark Turbo Vacuum,693.952,143.74720000000002,8.0,173.488,Euro-Pro Shark Turbo Vacuum
OFF-AP-10003849,Office Supplies,Hoover Shoulder Vac Commercial Portable Vacuum,5009.48,715.64,19.0,2504.74,Hoover Shoulder Vac Commercial Portable Vacuum
OFF-AP-10003860,Office Supplies,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,244.288,41.64,17.0,81.42933333333333,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection
OFF-AP-10003884,Office Supplies,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,50.5848,9.0,45.165,"Fellowes Smart Surge Ten-Outlet Protector, Platinum"
OFF-AP-10003914,Office Supplies,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,1.3,11.0,3.25,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts"
OFF-AP-10003971,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,262.449,28.749599999999997,5.0,87.483,Belkin 6 Outlet Metallic Surge Strip
OFF-AP-10004036,Office Supplies,Bionaire 99.97% HEPA Air Cleaner,199.72799999999998,17.52,7.0,49.931999999999995,Bionaire 99.97% HEPA Air Cleaner
OFF-AP-10004052,Office Supplies,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",56.09,3.4759999999999995,6.0,14.0225,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
OFF-AP-10004136,Office Supplies,Kensington 6 Outlet SmartSocket Surge Protector,147.528,-36.882000000000005,13.0,73.764,Kensington 6 Outlet SmartSocket Surge Protector
OFF-AP-10004233,Office Supplies,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,299.20799999999997,-177.22320000000002,14.0,299.20799999999997,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room
OFF-AP-10004249,Office Supplies,Staple holder,234.61200000000002,42.3738,19.0,234.61200000000002,Staple holder
OFF-AP-10004336,Office Supplies,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",546.816,61.5168,10.0,546.816,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit"
OFF-AP-10004487,Office Supplies,Kensington 4 Outlet MasterPiece Compact Power Control Center,2488.392,380.5776,14.0,2488.392,Kensington 4 Outlet MasterPiece Compact Power Control Center
OFF-AP-10004532,Office Supplies,Kensington 6 Outlet Guardian Standard Surge Protector,409.6,110.592,7.0,102.4,Kensington 6 Outlet Guardian Standard Surge Protector
OFF-AP-10004540,Office Supplies,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",1042.08,291.7824,12.0,347.35999999999996,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue"
OFF-AP-10004655,Office Supplies,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",47.544000000000004,10.188,18.0,15.848,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"
OFF-AP-10004708,Office Supplies,Fellowes Superior 10 Outlet Split Surge Protector,867.768,57.09,12.0,433.884,Fellowes Superior 10 Outlet Split Surge Protector
OFF-AP-10004785,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",203.94,87.6942,6.0,101.97,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room"
OFF-AP-10004859,Office Supplies,Acco 6 Outlet Guardian Premium Surge Suppressor,432.432,60.424,19.0,108.108,Acco 6 Outlet Guardian Premium Surge Suppressor
OFF-AP-10004868,Office Supplies,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,91.68599999999999,-10.4118,10.0,30.561999999999998,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags
OFF-AP-10004980,Office Supplies,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,303.36,-20.476799999999997,11.0,101.12,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room
OFF-AR-10000034,Office Supplies,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",118.72,43.7144,6.0,118.72,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack"
OFF-AR-10000122,Office Supplies,Newell 314,118.296,17.856,19.0,29.574,Newell 314
OFF-AR-10000127,Office Supplies,Newell 321,65.6,14.3664,15.0,16.4,Newell 321
OFF-AR-10000203,Office Supplies,Newell 336,68.48,13.781600000000001,14.0,68.48,Newell 336
OFF-AR-10000246,Office Supplies,Newell 318,61.716,14.4004,6.0,15.429,Newell 318
OFF-AR-10000255,Office Supplies,Newell 328,75.92,19.7392,14.0,18.98,Newell 328
OFF-AR-10000315,Office Supplies,"Dixon Ticonderoga Maple Cedar Pencil, #2",23.332,4.912000000000001,5.0,11.666,"Dixon Ticonderoga Maple Cedar Pencil, #2"
OFF-AR-10000369,Office Supplies,Design Ebony Sketching Pencil,13.622,2.3074,12.0,4.540666666666667,Design Ebony Sketching Pencil
OFF-AR-10000380,Office Supplies,"Hunt PowerHouse Electric Pencil Sharpener, Blue",1617.9479999999999,448.164,5.0,404.48699999999997,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
OFF-AR-10000390,Office Supplies,Newell Chalk Holder,83.426,36.5918,13.0,41.713,Newell Chalk Holder
OFF-AR-10000411,Office Supplies,Boston 16701 Slimline Battery Pencil Sharpener,86.076,19.128,15.0,28.691999999999997,Boston 16701 Slimline Battery Pencil Sharpener
OFF-AR-10000422,Office Supplies,Pencil and Crayon Sharpener,29.346,3.7668,10.0,29.346,Pencil and Crayon Sharpener
OFF-AR-10000462,Office Supplies,Sanford Pocket Accent Highlighters,22.4,9.632,11.0,11.2,Sanford Pocket Accent Highlighters
OFF-AR-10000475,Office Supplies,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",83.952,15.857600000000001,17.0,41.976,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black"
OFF-AR-10000538,Office Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",405.36,109.785,14.0,135.12,"Boston Model 1800 Electric Pencil Sharpener, Gray"
OFF-AR-10000588,Office Supplies,Newell 345,476.16,94.4384,11.0,476.16,Newell 345
OFF-AR-10000614,Office Supplies,Barrel Sharpener,67.83000000000001,17.6358,14.0,33.915000000000006,Barrel Sharpener
OFF-AR-10000634,Office Supplies,Newell 320,81.32,9.4588,7.0,20.33,Newell 320
OFF-AR-10000657,Office Supplies,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",45.15,13.459,6.0,11.2875,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box"
OFF-AR-10000658,Office Supplies,Newell 324,263.34000000000003,72.072,13.0,65.83500000000001,Newell 324
OFF-AR-10000716,Office Supplies,DIXON Ticonderoga Erasable Checking Pencils,94.86,26.784,12.0,94.86,DIXON Ticonderoga Erasable Checking Pencils
OFF-AR-10000799,Office Supplies,Col-Erase Pencils with Erasers,37.696,7.478400000000001,17.0,18.848,Col-Erase Pencils with Erasers
